# attribute, value, displayName, owner, requestable, SOXRelevant,Privileged,Exclude,en_US
# application=All Fusion Harvest Change Manager,,,,,,,,
memberOf,"CN=RL.App.Harvest.Mtr.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.mtr.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: MTR
memberOf,"CN=RL.App.Harvest.MTS.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.mts.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: MTS
memberOf,"CN=RL.App.Harvest.MTZ.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.mtz.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: MTZ
memberOf,"CN=RL.App.Harvest.Mur.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.mur.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: MUR
memberOf,"CN=RL.App.Harvest.MWM.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.mwm.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: MWM
memberOf,"CN=rl.app.harvest.nac.developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.nac.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: NAC
memberOf,"CN=rl.app.harvest.nao.developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.nao.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: NAO
memberOf,"CN=rl.app.harvest.ncm.developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.ncm.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: NCM
memberOf,"CN=RL.App.Harvest.NEW.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.new.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: NEW
memberOf,"CN=RL.App.Harvest.NKM.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.nkm.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: NKM
memberOf,"CN=RL.App.Harvest.NKU.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.nku.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: NKU
memberOf,"CN=RL.APP.Harvest.NTG.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.ntg.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: NTG
memberOf,"CN=RL.App.Harvest.OBS.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.obs.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: OBS
memberOf,"CN=RL.App.Harvest.OD.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.od.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: OD
memberOf,"CN=RL.App.Harvest.ODB.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.odb.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: ODB
memberOf,"CN=RL.App.Harvest.ody.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.ody.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: ODY
memberOf,"CN=RL.App.Harvest.OFA.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.ofa.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: OFA
memberOf,"CN=RL.App.Harvest.OI.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.oi.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: OI
memberOf,"CN=RL.App.Harvest.OIM.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.oim.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: OIM
memberOf,"CN=RL.App.Harvest.OK.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.ok.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: OK
memberOf,"CN=RL.App.Harvest.OKL.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.okl.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: OKL
memberOf,"CN=RL.APP.Harvest.ONW.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.onw.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: ONW
memberOf,"CN=RL.App.Harvest.Oot.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.oot.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: OOT
memberOf,"CN=RL.APP.Harvest.OPP.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.opp.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: OPP
memberOf,"CN=RL.App.Harvest.OPS.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.ops.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: OPS
memberOf,"CN=RL.App.Harvest.ORD.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.ord.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: ORD
memberOf,"CN=RL.App.Harvest.ORG.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.org.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: ORG
memberOf,"CN=rl.app.harvest.osp.developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.osp.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: OSP
memberOf,"CN=RL.App.Harvest.OUA.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.oua.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: OUA
memberOf,"CN=RL.App.Harvest.OX.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.ox.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: OX
memberOf,"CN=RL.App.Harvest.PAB.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.pab.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: PAB
memberOf,"CN=RL.App.Harvest.Paf.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.paf.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: PAF
memberOf,"CN=RL.App.Harvest.PAL.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.pal.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: PAL
memberOf,"CN=RL.App.Harvest.PAS.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.pas.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: PAS
memberOf,"CN=RL.App.Harvest.Pbp.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.pbp.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: PBP
memberOf,"CN=RL.App.Harvest.PCE.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.pce.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: PCE
memberOf,"CN=RL.App.Harvest.pcg.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.pcg.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: PCG
memberOf,"CN=RL.App.Harvest.PI.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.pi.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: PI
memberOf,"CN=RL.App.Harvest.PLT.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.plt.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: PLT
memberOf,"CN=RL.App.Harvest.pmm.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.pmm.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: PMM
memberOf,"CN=rl.app.harvest.pmt.developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.pmt.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: PMT
memberOf,"CN=RL.App.Harvest.PPM.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.ppm.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: PPM
memberOf,"CN=RL.App.Harvest.PQT.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.pqt.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: PQT
memberOf,"CN=RL.App.Harvest.PRA.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.pra.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: PRA
memberOf,"CN=RL.App.Harvest.Prs.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.prs.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: PRS
memberOf,"CN=RL.App.Harvest.PSD.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.psd.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: PSD
memberOf,"CN=RL.App.Harvest.PTK.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.ptk.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: PTK
memberOf,"CN=RL.APP.Harvest.PWC.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.pwc.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: PWC
memberOf,"CN=rl.app.harvest.pwf.developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.pwf.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: PWF
memberOf,"CN=RL.App.Harvest.PY.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.py.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: PY
memberOf,"CN=RL.App.Harvest.QBM.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qbm.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: QBM
memberOf,"CN=RL.APP.Harvest.QCG.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qcg.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: QCG
memberOf,"CN=rl.app.harvest.qd.developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qd.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: QD
memberOf,"CN=RL.App.Harvest.QF0.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qf0.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: QF0
memberOf,"CN=RL.App.Harvest.QLn.PROMOTERS,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qln.PROMOTERS,A9SN3,TRUE,TRUE,FALSE,FALSE,Application PROMOTERS used to PROMOTERS packages to move to all environments: QLN
memberOf,"CN=RL.App.Harvest.QLN_Audit.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qln_audit.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: QLN_AUDIT
memberOf,"CN=RL.App.Harvest.QLN_CIB.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qln_cib.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: QLN_CIB
memberOf,"CN=RL.App.Harvest.QLN_COE.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qln_coe.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: QLN_COE
memberOf,"CN=RL.App.Harvest.QLN_Consumer.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qln_consumer.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: QLN_CONSUMER
memberOf,"CN=RL.App.Harvest.QLN_EIS.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qln_eis.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: QLN_EIS
memberOf,"CN=RL.App.Harvest.QLN_Finance.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qln_finance.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: QLN_FINANCE
memberOf,"CN=RL.App.Harvest.QLN_HR.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qln_hr.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: QLN_HR
memberOf,"CN=RL.App.Harvest.QLN_Marketing.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qln_marketing.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: QLN_MARKETING
memberOf,"CN=RL.App.Harvest.QLN_Mortgage.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qln_mortgage.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: QLN_MORTGAGE
memberOf,"CN=RL.App.Harvest.QLN_Risk.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qln_risk.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: QLN_RISK
memberOf,"CN=RL.App.Harvest.QLN_Wholesale.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qln_wholesale.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: QLN_WHOLESALE
memberOf,"CN=RL.App.Harvest.QLS.PROMOTERS,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qls.PROMOTERS,A9SN3,TRUE,TRUE,FALSE,FALSE,Application PROMOTERS used to PROMOTERS packages to move to all environments: QLS
memberOf,"CN=rl.app.harvest.QLS_Audit.developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qls_audit.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: QLS_AUDIT
memberOf,"CN=rl.app.harvest.QLS_CIB.developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qls_cib.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: QLS_CIB
memberOf,"CN=rl.app.harvest.QLS_COE.developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qls_coe.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: QLS_COE
memberOf,"CN=rl.app.harvest.QLS_Consumer.developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qls_consumer.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: QLS_CONSUMER
memberOf,"CN=rl.app.harvest.QLS_EIS.developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qls_eis.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: QLS_EIS
memberOf,"CN=rl.app.harvest.QLS_Finance.developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qls_finance.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: QLS_FINANCE
memberOf,"CN=rl.app.harvest.QLS_HR.developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qls_hr.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: QLS_HR
memberOf,"CN=rl.app.harvest.QLS_Marketing.developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qls_marketing.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: QLS_MARKETING
memberOf,"CN=rl.app.harvest.QLS_Mortgage.developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qls_mortgage.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: QLS_MORTGAGE
memberOf,"CN=rl.app.harvest.QLS_Risk.developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qls_risk.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: QLS_RISK
memberOf,"CN=rl.app.harvest.QLS_Wholesale.developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qls_wholesale.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: QLS_WHOLESALE
memberOf,"CN=RL.App.Harvest.QLV.Promoters,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qlv.promoters,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Promoters used to develop code to all Delivery Paths: QLV
memberOf,"CN=RL.APP.Harvest.QLV_Audit.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qlv_audit.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: QLV_AUDIT
memberOf,"CN=RL.APP.Harvest.QLV_CIB.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qlv_cib.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: QLV_CIB
memberOf,"CN=RL.APP.Harvest.Qlv_coe.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qlv_coe.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: QLV_COE
memberOf,"CN=RL.APP.Harvest.Qlv_consumer.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qlv_consumer.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: QLV_CONSUMER
memberOf,"CN=RL.App.Harvest.QLV_EIS.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qlv_eis.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: QLV_EIS
memberOf,"CN=RL.App.Harvest.QLV_Finance.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qlv_finance.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: QLV_FINANCE
memberOf,"CN=RL.App.Harvest.QLV_HR.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qlv_hr.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: QLV_HR
memberOf,"CN=RL.App.Harvest.QLV_Marketing.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qlv_marketing.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: QLV_MARKETING
memberOf,"CN=RL.App.Harvest.QLV_Mortgage.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qlv_mortgage.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: QLV_MORTGAGE
memberOf,"CN=RL.App.Harvest.QLV_Risk.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qlv_risk.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: QLV_RISK
memberOf,"CN=RL.App.Harvest.QLV_Wholesale.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qlv_wholesale.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: QLV_WHOLESALE
memberOf,"CN=RL.App.Harvest.QRM.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qrm.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: QRM
memberOf,"CN=RL.App.Harvest.QSA.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qsa.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: QSA
memberOf,"CN=RL.App.Harvest.QSV.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.qsv.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: QSV
memberOf,"CN=RL.App.Harvest.RAL.Developers,OU=ADS,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.ral.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: RAL
memberOf,"CN=RL.App.Harvest.RAP.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.rap.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: RAP
memberOf,"CN=RL.App.Harvest.RAR.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.rar.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: RAR
memberOf,"CN=RL.App.Harvest.RBP.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.rbp.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: RBP
memberOf,"CN=RL.App.Harvest.RCA.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.rca.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: RCA
memberOf,"CN=RL.App.Harvest.RCH.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.rch.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: RCH
memberOf,"CN=RL.App.Harvest.RDR_BR.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.rdr_br.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: RDR_BR
memberOf,"CN=RL.App.Harvest.RDW.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.rdw.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: RDW
memberOf,"CN=RL.App.Harvest.rdw_readonly.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.rdw_readonly.developers,A9SN3,TRUE,FALSE,FALSE,TRUE,Application Developers used to develop code to all Delivery Paths: RDW_RADONLY
memberOf,"CN=RL.App.Harvest.RE.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.re.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: RE
memberOf,"CN=RL.App.Harvest.ReadOnly.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.readonly.developers,A9SN3,TRUE,FALSE,FALSE,TRUE,Application Developers used to develop code to all Delivery Paths: READONLY
memberOf,"CN=RL.APP.Harvest.Red.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.red.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: RED
memberOf,"CN=RL.App.Harvest.REM.Developers,OU=ADS,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.rem.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: REM
memberOf,"CN=RL.APP.Harvest.REO.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.reo.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: REO
memberOf,"CN=RL.App.Harvest.Rep.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.rep.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: REP
memberOf,"CN=RL.App.Harvest.RES.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.res.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: RES
